"","V1","V2"
"12269","spezielleren","0.004"
"12270","speziellerem","0.004"
"12271","spezielle","0.004"
"12272","speziellerer","0.004"
"12273","spezielleres","0.004"
"12274","spezielles","0.004"
"12275","spezieller","0.004"
"12276","speziellstem","0.004"
"12277","speziellsten","0.004"
"12278","speziellem","0.004"
"12279","speziellen","0.004"
"12280","speziellere","0.004"
"12281","speziellster","0.004"
"12282","speziellstes","0.004"
"12283","spielerischeren","0.2"
"12284","spielerischstem","0.2"
"12285","spielerischsten","0.2"
"12286","spielerischerem","0.2"
"12287","spielerischster","0.2"
"12288","spielerischstes","0.2"
"12289","spielerischerer","0.2"
"12290","spielerischeres","0.2"
"12291","spielerischen","0.2"
"12292","spielerischste","0.2"
"12293","spielerisches","0.2"
"12294","spielerischer","0.2"
"12295","spielerischst","0.2"
"12296","spielerischere","0.2"
"12297","spielerische","0.2"
"12298","spielerischem","0.2"
"12299","spürbarstes","0.004"
"12300","spürbarster","0.004"
"12301","spürbarerer","0.004"
"12302","spürbarstem","0.004"
"12303","spürbareres","0.004"
"12304","spürbarsten","0.004"
"12305","spürbareren","0.004"
"12306","spürbarste","0.004"
"12307","spürbarere","0.004"
"12308","spürbarerem","0.004"
"12309","spürbarem","0.004"
"12310","spürbaren","0.004"
"12311","spürbare","0.004"
"12312","spürbares","0.004"
"12313","spürbarer","0.004"
"12314","spürbarst","0.004"
"12315","stabilerer","0.1016"
"12316","stabilerem","0.1016"
"12317","stabileren","0.1016"
"12318","stabiles","0.1016"
"12319","stabiler","0.1016"
"12320","stabilstem","0.1016"
"12321","stabilsten","0.1016"
"12322","stabilen","0.1016"
"12323","stabilere","0.1016"
"12324","stabileres","0.1016"
"12325","stabilst","0.1016"
"12326","stabilste","0.1016"
"12327","stabilster","0.1016"
"12328","stabilem","0.1016"
"12329","stabilstes","0.1016"
"12330","stabile","0.1016"
"12331","stabilisiertet","0.004"
"12332","stabilisiertest","0.004"
"12333","stabilisiere","0.004"
"12334","stabilisiert","0.004"
"12335","stabilisierten","0.004"
"12336","stabilisieret","0.004"
"12337","stabilisierte","0.004"
"12338","stabilisier","0.004"
"12339","stabilisierst","0.004"
"12340","stabilisierest","0.004"
"12341","standhaftest","0.004"
"12342","standhafterer","0.004"
"12343","standhafteren","0.004"
"12344","standhafterem","0.004"
"12345","standhafte","0.004"
"12346","standhafteres","0.004"
"12347","standhaftester","0.004"
"12348","standhaftestes","0.004"
"12349","standhaftere","0.004"
"12350","standhaftesten","0.004"
"12351","standhafteste","0.004"
"12352","standhafter","0.004"
"12353","standhaftes","0.004"
"12354","standhaftestem","0.004"
"12355","standhaftem","0.004"
"12356","standhaften","0.004"
"12357","starkes","0.004"
"12358","starker","0.004"
"12359","starken","0.004"
"12360","stärkste","0.004"
"12361","starkem","0.004"
"12362","starke","0.004"
"12363","stärker","0.004"
"12364","stärksten","0.004"
"12365","stärkere","0.004"
"12366","stärkerem","0.004"
"12367","stärkstem","0.004"
"12368","stärkeren","0.004"
"12369","stärkst","0.004"
"12370","stärkerer","0.004"
"12371","stärkeres","0.004"
"12372","stärkstes","0.004"
"12373","stärkster","0.004"
"12374","stattlichsten","0.0876"
"12375","stattliches","0.0876"
"12376","stattlichstem","0.0876"
"12377","stattlichst","0.0876"
"12378","stattlichere","0.0876"
"12379","stattliche","0.0876"
"12380","stattlichste","0.0876"
"12381","stattlicherem","0.0876"
"12382","stattlichem","0.0876"
"12383","stattlicheres","0.0876"
"12384","stattlichen","0.0876"
"12385","stattlicherer","0.0876"
"12386","stattlicher","0.0876"
"12387","stattlicheren","0.0876"
"12388","stattlichster","0.0876"
"12389","stattlichstes","0.0876"
"12390","staun","0.004"
"12391","staune","0.004"
"12392","staunten","0.004"
"12393","staunt","0.004"
"12394","stauntest","0.004"
"12395","stauntet","0.004"
"12396","staunest","0.004"
"12397","staunet","0.004"
"12398","staunte","0.004"
"12399","staunst","0.004"
"12400","gestaunt","0.004"
"12401","steigertet","0.004"
"12402","steigerte","0.004"
"12403","steigerst","0.004"
"12404","steigeren","0.004"
"12405","steigert","0.004"
"12406","steigere","0.004"
"12407","steiger","0.004"
"12408","gesteigert","0.004"
"12409","steigerten","0.004"
"12410","steigertest","0.004"
"12411","stiftetet","0.004"
"12412","stiftete","0.004"
"12413","stifttest","0.004"
"12414","stift","0.004"
"12415","stifttet","0.004"
"12416","stiftet","0.004"
"12417","stiftten","0.004"
"12418","stiftetest","0.004"
"12419","stiftest","0.004"
"12420","stiftte","0.004"
"12421","gestiftet","0.004"
"12422","stifte","0.004"
"12423","stifteten","0.004"
"12424","stilsichereren","0.004"
"12425","stilsichererem","0.004"
"12426","stilsichereres","0.004"
"12427","stilsichererer","0.004"
"12428","stilsichere","0.004"
"12429","stilsicherste","0.004"
"12430","stilsichrer","0.004"
"12431","stilsichrerem","0.004"
"12432","stilsichersten","0.004"
"12433","stilsicherer","0.004"
"12434","stilsichreren","0.004"
"12435","stilsicheres","0.004"
"12436","stilsicherstem","0.004"
"12437","stilsichrerer","0.004"
"12438","stilsichreres","0.004"
"12439","stilsicherere","0.004"
"12440","stilsichrere","0.004"
"12441","stilsicherster","0.004"
"12442","stilsicheren","0.004"
"12443","stilsicherstes","0.004"
"12444","stilsicherem","0.004"
"12445","stilsicherst","0.004"
"12446","stilvollstes","0.3197"
"12447","stilvolle","0.3197"
"12448","stilvollster","0.3197"
"12449","stilvollst","0.3197"
"12450","stilvollstem","0.3197"
"12451","stilvollsten","0.3197"
"12452","stilvollerer","0.3197"
"12453","stilvollere","0.3197"
"12454","stilvolleren","0.3197"
"12455","stilvollen","0.3197"
"12456","stilvollerem","0.3197"
"12457","stilvollem","0.3197"
"12458","stilvolles","0.3197"
"12459","stilvoller","0.3197"
"12460","stilvollste","0.3197"
"12461","stilvolleres","0.3197"
"12462","stimulierten","0.004"
"12463","stimulier","0.004"
"12464","stimuliertest","0.004"
"12465","stimulieret","0.004"
"12466","stimuliertet","0.004"
"12467","stimulierte","0.004"
"12468","stimuliere","0.004"
"12469","stimuliert","0.004"
"12470","stimulierst","0.004"
"12471","stimulierest","0.004"
"12472","stolzere","0.5161"
"12473","stolzester","0.5161"
"12474","stolzest","0.5161"
"12475","stolzen","0.5161"
"12476","stolzeres","0.5161"
"12477","stolzem","0.5161"
"12478","stolzerer","0.5161"
"12479","stolzesten","0.5161"
"12480","stolzerem","0.5161"
"12481","stolzestem","0.5161"
"12482","stolzeren","0.5161"
"12483","stolze","0.5161"
"12484","stolzes","0.5161"
"12485","stolzer","0.5161"
"12486","stolzeste","0.5161"
"12487","stolzestes","0.5161"
"12488","strahlet","0.2092"
"12489","strahlest","0.2092"
"12490","strahl","0.2092"
"12491","strahlten","0.2092"
"12492","gestrahlt","0.2092"
"12493","strahlst","0.2092"
"12494","strahlte","0.2092"
"12495","strahlt","0.2092"
"12496","strahltet","0.2092"
"12497","strahle","0.2092"
"12498","strahltest","0.2092"
"12499","stärkest","0.004"
"12500","stärkst","0.004"
"12501","stärk","0.004"
"12502","stärkten","0.004"
"12503","gestärkt","0.004"
"12504","stärkte","0.004"
"12505","stärktest","0.004"
"12506","stärkt","0.004"
"12507","stärket","0.004"
"12508","stärke","0.004"
"12509","stärktet","0.004"
"12510","störungsfreistem","0.004"
"12511","störungsfreiesten","0.004"
"12512","störungsfreiestem","0.004"
"12513","störungsfreie","0.004"
"12514","störungsfreies","0.004"
"12515","störungsfreisten","0.004"
"12516","störungsfreiere","0.004"
"12517","störungsfreieste","0.004"
"12518","störungsfreierem","0.004"
"12519","störungsfreiest","0.004"
"12520","störungsfreistes","0.004"
"12521","störungsfreist","0.004"
"12522","störungsfreiem","0.004"
"12523","störungsfreister","0.004"
"12524","störungsfreien","0.004"
"12525","störungsfreieren","0.004"
"12526","störungsfreiste","0.004"
"12527","störungsfreiester","0.004"
"12528","störungsfreier","0.004"
"12529","störungsfreiestes","0.004"
"12530","störungsfreierer","0.004"
"12531","störungsfreieres","0.004"
"12532","subventionierest","0.004"
"12533","subventioniere","0.004"
"12534","subventioniert","0.004"
"12535","subventionierten","0.004"
"12536","subventioniertet","0.004"
"12537","subventionieret","0.004"
"12538","subventioniertest","0.004"
"12539","subventionier","0.004"
"12540","subventionierst","0.004"
"12541","subventionierte","0.004"
"12542","supererem","0.5012"
"12543","superes","0.5012"
"12544","superer","0.5012"
"12545","supereren","0.5012"
"12546","supere","0.5012"
"12547","supererer","0.5012"
"12548","supereres","0.5012"
"12549","superste","0.5012"
"12550","superem","0.5012"
"12551","superen","0.5012"
"12552","superstes","0.5012"
"12553","superster","0.5012"
"12554","superst","0.5012"
"12555","superstem","0.5012"
"12556","supersten","0.5012"
"12557","superere","0.5012"
"12558","superschnellste","0.004"
"12559","superschneller","0.004"
"12560","superschnelles","0.004"
"12561","superschnellsten","0.004"
"12562","superschnelleren","0.004"
"12563","superschnellerem","0.004"
"12564","superschnellstem","0.004"
"12565","superschnelleres","0.004"
"12566","superschnellerer","0.004"
"12567","superschnelle","0.004"
"12568","superschnellst","0.004"
"12569","superschnellere","0.004"
"12570","superschnellster","0.004"
"12571","superschnellen","0.004"
"12572","superschnellstes","0.004"
"12573","superschnellem","0.004"
"12574","sympathisierest","0.004"
"12575","sympathisiertet","0.004"
"12576","sympathisier","0.004"
"12577","sympathisiertest","0.004"
"12578","sympathisierten","0.004"
"12579","sympathisiere","0.004"
"12580","sympathisiert","0.004"
"12581","sympathisierst","0.004"
"12582","sympathisierte","0.004"
"12583","sympathisieret","0.004"
"12584","süchtigsten","0.0845"
"12585","süchtigeres","0.0845"
"12586","süchtigstem","0.0845"
"12587","süchtigerer","0.0845"
"12588","süchtigerem","0.0845"
"12589","süchtigem","0.0845"
"12590","süchtigen","0.0845"
"12591","süchtigeren","0.0845"
"12592","süchtigste","0.0845"
"12593","süchtigst","0.0845"
"12594","süchtige","0.0845"
"12595","süchtigere","0.0845"
"12596","süchtiges","0.0845"
"12597","süchtiger","0.0845"
"12598","süchtigster","0.0845"
"12599","süchtigstes","0.0845"
"12600","süßsten","0.3616"
"12601","süßes","0.3616"
"12602","süßstes","0.3616"
"12603","süßer","0.3616"
"12604","süßster","0.3616"
"12605","süßst","0.3616"
"12606","süßeren","0.3616"
"12607","süßerem","0.3616"
"12608","süßste","0.3616"
"12609","süßeres","0.3616"
"12610","süßerer","0.3616"
"12611","süßere","0.3616"
"12612","süße","0.3616"
"12613","süßstem","0.3616"
"12614","süßem","0.3616"
"12615","süßen","0.3616"
"12616","tadellosest","0.309"
"12617","tadelloses","0.309"
"12618","tadelloserem","0.309"
"12619","tadelloseste","0.309"
"12620","tadellosestes","0.309"
"12621","tadellose","0.309"
"12622","tadelloseren","0.309"
"12623","tadellosester","0.309"
"12624","tadelloserer","0.309"
"12625","tadelloseres","0.309"
"12626","tadellosere","0.309"
"12627","tadellosesten","0.309"
"12628","tadellosestem","0.309"
"12629","tadellosem","0.309"
"12630","tadellosen","0.309"
"12631","tadelloser","0.309"
"12632","tadelsfreierem","0.004"
"12633","tadelsfreieren","0.004"
"12634","tadelsfreiere","0.004"
"12635","tadelsfreist","0.004"
"12636","tadelsfreie","0.004"
"12637","tadelsfreierer","0.004"
"12638","tadelsfreier","0.004"
"12639","tadelsfreistem","0.004"
"12640","tadelsfreisten","0.004"
"12641","tadelsfreies","0.004"
"12642","tadelsfreistes","0.004"
"12643","tadelsfreiem","0.004"
"12644","tadelsfreister","0.004"
"12645","tadelsfreien","0.004"
"12646","tadelsfreiste","0.004"
"12647","tadelsfreieres","0.004"
"12648","talentiertesten","0.3218"
"12649","talentierteren","0.3218"
"12650","talentiertestem","0.3218"
"12651","talentiertes","0.3218"
"12652","talentierterer","0.3218"
"12653","talentiertere","0.3218"
"12654","talentierteres","0.3218"
"12655","talentiertem","0.3218"
"12656","talentierten","0.3218"
"12657","talentierteste","0.3218"
"12658","talentiertester","0.3218"
"12659","talentierter","0.3218"
"12660","talentiertestes","0.3218"
"12661","talentiertest","0.3218"
"12662","talentierte","0.3218"
"12663","talentierterem","0.3218"
"12664","tatkräftigste","0.004"
"12665","tatkräftigerem","0.004"
"12666","tatkräftigstes","0.004"
"12667","tatkräftigster","0.004"
"12668","tatkräftigen","0.004"
"12669","tatkräftigst","0.004"
"12670","tatkräftigem","0.004"
"12671","tatkräftigeren","0.004"
"12672","tatkräftiger","0.004"
"12673","tatkräftigeres","0.004"
"12674","tatkräftigerer","0.004"
"12675","tatkräftige","0.004"
"12676","tatkräftigere","0.004"
"12677","tatkräftiges","0.004"
"12678","tatkräftigsten","0.004"
"12679","tatkräftigstem","0.004"
"12680","taugliche","0.004"
"12681","tauglicheren","0.004"
"12682","tauglicherem","0.004"
"12683","tauglicherer","0.004"
"12684","tauglichere","0.004"
"12685","tauglichstes","0.004"
"12686","tauglicheres","0.004"
"12687","tauglichster","0.004"
"12688","tauglichsten","0.004"
"12689","tauglichst","0.004"
"12690","tauglichstem","0.004"
"12691","tauglicher","0.004"
"12692","taugliches","0.004"
"12693","tauglichem","0.004"
"12694","tauglichste","0.004"
"12695","tauglichen","0.004"
"12696","tiefgreifendstes","0.004"
"12697","tiefgreifendster","0.004"
"12698","tiefgreifendere","0.004"
"12699","tiefgreifenderen","0.004"
"12700","tiefgreifenderes","0.004"
"12701","tiefgreifendste","0.004"
"12702","tiefgreifenderer","0.004"
"12703","tiefgreifendstem","0.004"
"12704","tiefgreifende","0.004"
"12705","tiefgreifendsten","0.004"
"12706","tiefgreifendes","0.004"
"12707","tiefgreifendem","0.004"
"12708","tiefgreifenden","0.004"
"12709","tiefgreifendst","0.004"
"12710","tiefgreifender","0.004"
"12711","tiefgreifenderem","0.004"
"12712","tierischstes","0.1135"
"12713","tierischere","0.1135"
"12714","tierischerem","0.1135"
"12715","tierischst","0.1135"
"12716","tierischstem","0.1135"
"12717","tierischsten","0.1135"
"12718","tierischeren","0.1135"
"12719","tierische","0.1135"
"12720","tierischster","0.1135"
"12721","tierischen","0.1135"
"12722","tierischeres","0.1135"
"12723","tierischem","0.1135"
"12724","tierischer","0.1135"
"12725","tierischste","0.1135"
"12726","tierischerer","0.1135"
"12727","tierisches","0.1135"
"12728","toleranteres","0.1984"
"12729","toleranterem","0.1984"
"12730","toleranteren","0.1984"
"12731","toleranterer","0.1984"
"12732","tolerantere","0.1984"
"12733","tolerante","0.1984"
"12734","tolerantestes","0.1984"
"12735","tolerantes","0.1984"
"12736","tolerantester","0.1984"
"12737","toleranter","0.1984"
"12738","tolerantem","0.1984"
"12739","toleranten","0.1984"
"12740","tolerantest","0.1984"
"12741","toleranteste","0.1984"
"12742","tolerantestem","0.1984"
"12743","tolerantesten","0.1984"
"12744","toleriertet","0.004"
"12745","toleriertest","0.004"
"12746","tolerierest","0.004"
"12747","tolerierte","0.004"
"12748","toleriere","0.004"
"12749","toleriert","0.004"
"12750","tolerierst","0.004"
"12751","tolerier","0.004"
"12752","tolerierten","0.004"
"12753","tolerieret","0.004"
"12754","tollere","0.5066"
"12755","tollste","0.5066"
"12756","tollerer","0.5066"
"12757","tollst","0.5066"
"12758","tolleres","0.5066"
"12759","tollerem","0.5066"
"12760","tolles","0.5066"
"12761","toller","0.5066"
"12762","tolleren","0.5066"
"12763","tollstem","0.5066"
"12764","tollsten","0.5066"
"12765","tollstes","0.5066"
"12766","tollen","0.5066"
"12767","tollster","0.5066"
"12768","tollem","0.5066"
"12769","tolle","0.5066"
"12770","topsten","0.3186"
"12771","topem","0.3186"
"12772","topstem","0.3186"
"12773","topst","0.3186"
"12774","topen","0.3186"
"12775","toperes","0.3186"
"12776","tope","0.3186"
"12777","topste","0.3186"
"12778","topstes","0.3186"
"12779","toper","0.3186"
"12780","toperem","0.3186"
"12781","toperen","0.3186"
"12782","topes","0.3186"
"12783","toperer","0.3186"
"12784","topster","0.3186"
"12785","topere","0.3186"
"12786","toppe","0.004"
"12787","toppten","0.004"
"12788","toppt","0.004"
"12789","toppet","0.004"
"12790","toppte","0.004"
"12791","topp","0.004"
"12792","toppst","0.004"
"12793","topptet","0.004"
"12794","toppest","0.004"
"12795","topptest","0.004"
"12796","getoppt","0.004"
"12797","traditionsreiche","0.004"
"12798","traditionsreichstes","0.004"
"12799","traditionsreichster","0.004"
"12800","traditionsreichere","0.004"
"12801","traditionsreicheren","0.004"
"12802","traditionsreicherem","0.004"
"12803","traditionsreichem","0.004"
"12804","traditionsreicheres","0.004"
"12805","traditionsreichen","0.004"
"12806","traditionsreicherer","0.004"
"12807","traditionsreicher","0.004"
"12808","traditionsreiches","0.004"
"12809","traditionsreichste","0.004"
"12810","traditionsreichstem","0.004"
"12811","traditionsreichsten","0.004"
"12812","traditionsreichst","0.004"
"12813","tragfähigstes","0.004"
"12814","tragfähigere","0.004"
"12815","tragfähigster","0.004"
"12816","tragfähigeren","0.004"
"12817","tragfähigen","0.004"
"12818","tragfähigerem","0.004"
"12819","tragfähigem","0.004"
"12820","tragfähigst","0.004"
"12821","tragfähigeres","0.004"
"12822","tragfähigerer","0.004"
"12823","tragfähiges","0.004"
"12824","tragfähiger","0.004"
"12825","tragfähigsten","0.004"
"12826","tragfähigste","0.004"
"12827","tragfähige","0.004"
"12828","tragfähigstem","0.004"
"12829","transparentest","0.004"
"12830","transparentesten","0.004"
"12831","transparenteste","0.004"
"12832","transparentestem","0.004"
"12833","transparenten","0.004"
"12834","transparentem","0.004"
"12835","transparenter","0.004"
"12836","transparentere","0.004"
"12837","transparenteren","0.004"
"12838","transparentestes","0.004"
"12839","transparenterer","0.004"
"12840","transparentester","0.004"
"12841","transparente","0.004"
"12842","transparenteres","0.004"
"12843","transparenterem","0.004"
"12844","transparentes","0.004"
"12845","traumhafter","0.5665"
"12846","traumhafte","0.5665"
"12847","traumhaftester","0.5665"
"12848","traumhaftestes","0.5665"
"12849","traumhaften","0.5665"
"12850","traumhaftest","0.5665"
"12851","traumhaftem","0.5665"
